"State","Year","Gender","Event","Mark"
"Tennessee",2006,"Girls","1600m",291.93
"Tennessee",2006,"Girls","800m",133.14
"Tennessee",2006,"Girls","High Jump",1.6256
"Tennessee",2006,"Girls","Pole Vault",2.5908
"Tennessee",2007,"Boys","100m",10.82
"Tennessee",2007,"Boys","1600m",254.01
"Tennessee",2007,"Boys","800m",116.19
"Tennessee",2007,"Boys","High Jump",1.8796
"Tennessee",2007,"Boys","Pole Vault",4.1148
"Tennessee",2007,"Girls","100m",11.98
"Tennessee",2007,"Girls","1600m",301.73
"Tennessee",2007,"Girls","800m",133.99
"Tennessee",2007,"Girls","High Jump",1.6256
"Tennessee",2007,"Girls","Pole Vault",2.7432
"Tennessee",2008,"Boys","100m",10.8
"Tennessee",2008,"Boys","1600m",256.24
"Tennessee",2008,"Boys","800m",114.15
"Tennessee",2008,"Boys","High Jump",1.9812
"Tennessee",2008,"Boys","Pole Vault",3.6576
"Tennessee",2008,"Girls","100m",11.75
"Tennessee",2008,"Girls","1600m",295.62
"Tennessee",2008,"Girls","800m",132.73
"Tennessee",2008,"Girls","High Jump",1.5748
"Tennessee",2008,"Girls","Pole Vault",2.8956
"Tennessee",2009,"Boys","100m",10.6
"Tennessee",2009,"Boys","1600m",253.19
"Tennessee",2009,"Boys","800m",111.81
"Tennessee",2009,"Boys","High Jump",1.9812
"Tennessee",2009,"Boys","Pole Vault",4.572
"Tennessee",2009,"Girls","100m",11.87
"Tennessee",2009,"Girls","1600m",304.09
"Tennessee",2009,"Girls","800m",135.29
"Tennessee",2009,"Girls","High Jump",1.6256
"Tennessee",2009,"Girls","Pole Vault",3.048
"Tennessee",2010,"Boys","100m",10.62
"Tennessee",2010,"Boys","1600m",254.88
"Tennessee",2010,"Boys","800m",113.89
"Tennessee",2010,"Boys","High Jump",1.9812
"Tennessee",2010,"Boys","Pole Vault",4.1148
"Tennessee",2010,"Girls","100m",11.46
"Tennessee",2010,"Girls","1600m",301.79
"Tennessee",2010,"Girls","800m",136.13
"Tennessee",2010,"Girls","High Jump",1.6256
"Tennessee",2010,"Girls","Pole Vault",2.667
"Tennessee",2011,"Boys","100m",10.73
"Tennessee",2011,"Boys","1600m",255.75
"Tennessee",2011,"Boys","800m",112.6
"Tennessee",2011,"Boys","High Jump",1.905
"Tennessee",2011,"Boys","Pole Vault",4.1148
"Tennessee",2011,"Girls","100m",11.78
"Tennessee",2011,"Girls","1600m",301.16
"Tennessee",2011,"Girls","800m",131.7
"Tennessee",2011,"Girls","High Jump",1.6256
"Tennessee",2011,"Girls","Pole Vault",3.3782
"Tennessee",2012,"Boys","100m",10.73
"Tennessee",2012,"Boys","1600m",255.1
"Tennessee",2012,"Boys","800m",110.71
"Tennessee",2012,"Boys","High Jump",1.9304
"Tennessee",2012,"Boys","Pole Vault",3.81
"Tennessee",2012,"Girls","100m",12.03
"Tennessee",2012,"Girls","1600m",302.88
"Tennessee",2012,"Girls","800m",132.55
"Tennessee",2012,"Girls","High Jump",1.5748
"Tennessee",2012,"Girls","Pole Vault",3.3528
"Tennessee",2013,"Boys","100m",10.6
"Tennessee",2013,"Boys","1600m",258.58
"Tennessee",2013,"Boys","800m",112.24
"Tennessee",2013,"Boys","High Jump",1.8796
"Tennessee",2013,"Boys","Pole Vault",4.2672
"Tennessee",2013,"Girls","100m",11.71
"Tennessee",2013,"Girls","1600m",305.57
"Tennessee",2013,"Girls","800m",137.96
"Tennessee",2013,"Girls","High Jump",1.5748
"Tennessee",2013,"Girls","Pole Vault",3.2004
"Tennessee",2014,"Boys","100m",10.47
"Tennessee",2014,"Boys","1600m",250.61
"Tennessee",2014,"Boys","800m",112.11
"Tennessee",2014,"Boys","High Jump",1.9304
"Tennessee",2014,"Boys","Pole Vault",4.2672
"Tennessee",2014,"Girls","100m",11.63
"Tennessee",2014,"Girls","1600m",300.18
"Tennessee",2014,"Girls","800m",135.24
"Tennessee",2014,"Girls","High Jump",1.6256
"Tennessee",2014,"Girls","Pole Vault",3.5052
"Tennessee",2015,"Boys","100m",10.62
"Tennessee",2015,"Boys","1600m",253.33
"Tennessee",2015,"Boys","800m",113.56
"Tennessee",2015,"Boys","High Jump",1.9304
"Tennessee",2015,"Boys","Pole Vault",4.2672
"Tennessee",2015,"Girls","100m",11.79
"Tennessee",2015,"Girls","1600m",303.61
"Tennessee",2015,"Girls","800m",136.35
"Tennessee",2015,"Girls","High Jump",1.5748
"Tennessee",2015,"Girls","Pole Vault",3.048
"Tennessee",2016,"Boys","100m",10.8
"Tennessee",2016,"Boys","1600m",256.7
"Tennessee",2016,"Boys","800m",110.84
"Tennessee",2016,"Boys","High Jump",1.9304
"Tennessee",2016,"Boys","Pole Vault",4.2672
"Tennessee",2016,"Girls","100m",12.16
"Tennessee",2016,"Girls","1600m",298.4
"Tennessee",2016,"Girls","800m",136.13
"Tennessee",2016,"Girls","High Jump",1.5748
"Tennessee",2016,"Girls","Pole Vault",2.8956
"Tennessee",2017,"Boys","100m",10.97
"Tennessee",2017,"Boys","1600m",257.97
"Tennessee",2017,"Boys","800m",114.53
"Tennessee",2017,"Boys","High Jump",1.9304
"Tennessee",2017,"Boys","Pole Vault",4.1148
"Tennessee",2017,"Girls","100m",11.73
"Tennessee",2017,"Girls","1600m",304.32
"Tennessee",2017,"Girls","800m",135.77
"Tennessee",2017,"Girls","High Jump",1.6002
"Tennessee",2017,"Girls","Pole Vault",3.3528
"Tennessee",2018,"Boys","100m",10.49
"Tennessee",2018,"Boys","1600m",252.7
"Tennessee",2018,"Boys","800m",115.09
"Tennessee",2018,"Boys","High Jump",1.8796
"Tennessee",2018,"Boys","Pole Vault",3.6576
"Tennessee",2018,"Girls","100m",11.75
"Tennessee",2018,"Girls","1600m",300.56
"Tennessee",2018,"Girls","800m",135.22
"Tennessee",2018,"Girls","High Jump",1.524
"Tennessee",2018,"Girls","Pole Vault",2.4384
"Tennessee",2019,"Boys","100m",10.61
"Tennessee",2019,"Boys","1600m",254.3
"Tennessee",2019,"Boys","800m",113.8
"Tennessee",2019,"Boys","High Jump",1.8288
"Tennessee",2019,"Boys","Pole Vault",3.6576
"Tennessee",2019,"Girls","100m",11.89
"Tennessee",2019,"Girls","1600m",300.09
"Tennessee",2019,"Girls","800m",134.23
"Tennessee",2019,"Girls","High Jump",1.5748
"Tennessee",2019,"Girls","Pole Vault",2.8956
"Washington",1978,"Boys","100m",10.7212
"Washington",1978,"Boys","1600m",253.62042
"Washington",1978,"Boys","800m",112.74228
"Washington",1978,"Boys","High Jump",2.0066
"Washington",1978,"Boys","Pole Vault",4.3434
"Washington",1978,"Girls","100m",11.8152
"Washington",1978,"Girls","1600m",280.8615
"Washington",1978,"Girls","800m",128.7489
"Washington",1978,"Girls","High Jump",1.7018
"Washington",1979,"Boys","100m",10.91812
"Washington",1979,"Boys","1600m",257.19954
"Washington",1979,"Boys","800m",114.333
"Washington",1979,"Boys","High Jump",2.10185
"Washington",1979,"Boys","Pole Vault",4.4196
"Washington",1979,"Girls","100m",11.79332
"Washington",1979,"Girls","1600m",296.7687
"Washington",1979,"Girls","800m",137.29902
"Washington",1979,"Girls","High Jump",1.7018
"Washington",1980,"Boys","100m",10.8
"Washington",1980,"Boys","1600m",254.137404
"Washington",1980,"Boys","800m",111.94692
"Washington",1980,"Boys","High Jump",2.032
"Washington",1980,"Boys","Pole Vault",4.19735
"Washington",1980,"Girls","100m",12.2
"Washington",1980,"Girls","1600m",292.99074
"Washington",1980,"Girls","800m",135.2112
"Washington",1980,"Girls","High Jump",1.6256
"Washington",1981,"Boys","100m",10.62
"Washington",1981,"Boys","1600m",258.14
"Washington",1981,"Boys","800m",114.49
"Washington",1981,"Boys","High Jump",1.9812
"Washington",1981,"Boys","Pole Vault",4.1148
"Washington",1981,"Girls","100m",11.8
"Washington",1981,"Girls","1600m",298.06
"Washington",1981,"Girls","800m",138.14
"Washington",1981,"Girls","High Jump",1.7018
"Washington",1982,"Boys","100m",10.76
"Washington",1982,"Boys","1600m",251.61
"Washington",1982,"Boys","800m",113.07
"Washington",1982,"Boys","High Jump",2.0066
"Washington",1982,"Boys","Pole Vault",4.0386
"Washington",1982,"Girls","100m",11.98
"Washington",1982,"Girls","1600m",293.17
"Washington",1982,"Girls","800m",133.38
"Washington",1982,"Girls","High Jump",1.7272
"Washington",1983,"Boys","100m",10.8
"Washington",1983,"Boys","1600m",245.58
"Washington",1983,"Boys","800m",112.71
"Washington",1983,"Boys","High Jump",2.0066
"Washington",1983,"Boys","Pole Vault",4.1148
"Washington",1983,"Girls","100m",12
"Washington",1983,"Girls","1600m",288.2
"Washington",1983,"Girls","800m",130.98
"Washington",1983,"Girls","High Jump",1.6764
"Washington",1984,"Boys","100m",10.7
"Washington",1984,"Boys","1600m",254.78
"Washington",1984,"Boys","800m",112.02
"Washington",1984,"Boys","High Jump",1.9812
"Washington",1984,"Boys","Pole Vault",3.6576
"Washington",1984,"Girls","100m",12.03
"Washington",1984,"Girls","1600m",297.51
"Washington",1984,"Girls","800m",130.61
"Washington",1984,"Girls","High Jump",1.5748
"Washington",1985,"Boys","100m",10.8
"Washington",1985,"Boys","1600m",246.69
"Washington",1985,"Boys","800m",111.53
"Washington",1985,"Boys","High Jump",1.9812
"Washington",1985,"Boys","Pole Vault",3.9624
"Washington",1985,"Girls","100m",11.95
"Washington",1985,"Girls","1600m",298.57
"Washington",1985,"Girls","800m",134.8
"Washington",1985,"Girls","High Jump",1.524
"Washington",1986,"Boys","100m",10.8
"Washington",1986,"Boys","1600m",249.2
"Washington",1986,"Boys","800m",113.05
"Washington",1986,"Boys","High Jump",2.0066
"Washington",1986,"Boys","Pole Vault",3.81
"Washington",1986,"Girls","100m",12.23
"Washington",1986,"Girls","1600m",301.55
"Washington",1986,"Girls","800m",131.75
"Washington",1986,"Girls","High Jump",1.6256
"Washington",1987,"Boys","100m",10.74
"Washington",1987,"Boys","1600m",252.65
"Washington",1987,"Boys","800m",113.1
"Washington",1987,"Boys","High Jump",2.032
"Washington",1987,"Boys","Pole Vault",3.8862
"Washington",1987,"Girls","100m",12.37
"Washington",1987,"Girls","1600m",299.05
"Washington",1987,"Girls","800m",130.36
"Washington",1987,"Girls","High Jump",1.6256
"Washington",1988,"Boys","100m",10.81
"Washington",1988,"Boys","1600m",249.28
"Washington",1988,"Boys","800m",112.44
"Washington",1988,"Boys","High Jump",1.9812
"Washington",1988,"Boys","Pole Vault",4.1148
"Washington",1988,"Girls","100m",12.15
"Washington",1988,"Girls","1600m",301.39
"Washington",1988,"Girls","800m",133.87
"Washington",1988,"Girls","High Jump",1.651
"Washington",1989,"Boys","100m",10.7
"Washington",1989,"Boys","1600m",248.31
"Washington",1989,"Boys","800m",112.04
"Washington",1989,"Boys","High Jump",1.905
"Washington",1989,"Boys","Pole Vault",4.1148
"Washington",1989,"Girls","100m",12.12
"Washington",1989,"Girls","1600m",292.06
"Washington",1989,"Girls","800m",131.14
"Washington",1989,"Girls","High Jump",1.6256
"Washington",1990,"Boys","100m",10.3
"Washington",1990,"Boys","1600m",250.69
"Washington",1990,"Boys","800m",112.69
"Washington",1990,"Boys","High Jump",2.0066
"Washington",1990,"Boys","Pole Vault",4.1148
"Washington",1990,"Girls","100m",11.89
"Washington",1990,"Girls","1600m",288.54
"Washington",1990,"Girls","800m",130.34
"Washington",1990,"Girls","High Jump",1.6256
"Washington",1991,"Boys","100m",10.73
"Washington",1991,"Boys","1600m",253.04
"Washington",1991,"Boys","800m",112.11
"Washington",1991,"Boys","High Jump",1.9558
"Washington",1991,"Boys","Pole Vault",3.9624
"Washington",1991,"Girls","100m",11.88
"Washington",1991,"Girls","1600m",296.37
"Washington",1991,"Girls","800m",132.94
"Washington",1991,"Girls","High Jump",1.5494
"Washington",1992,"Boys","100m",10.7
"Washington",1992,"Boys","1600m",255.42
"Washington",1992,"Boys","800m",112.16
"Washington",1992,"Boys","High Jump",2.0066
"Washington",1992,"Boys","Pole Vault",3.8862
"Washington",1992,"Girls","100m",11.61
"Washington",1992,"Girls","1600m",297.41
"Washington",1992,"Girls","800m",133.04
"Washington",1992,"Girls","High Jump",1.6002
"Washington",1993,"Boys","100m",11
"Washington",1993,"Boys","1600m",250.77
"Washington",1993,"Boys","800m",112.51
"Washington",1993,"Boys","High Jump",1.9812
"Washington",1993,"Boys","Pole Vault",4.191
"Washington",1993,"Girls","100m",12.1
"Washington",1993,"Girls","1600m",294.35
"Washington",1993,"Girls","800m",135.35
"Washington",1993,"Girls","High Jump",1.6256
"Washington",1994,"Boys","100m",10.86
"Washington",1994,"Boys","1600m",250.06
"Washington",1994,"Boys","800m",113.65
"Washington",1994,"Boys","High Jump",1.9812
"Washington",1994,"Boys","Pole Vault",4.3688
"Washington",1994,"Girls","100m",12.04
"Washington",1994,"Girls","1600m",286.85
"Washington",1994,"Girls","800m",132.63
"Washington",1994,"Girls","High Jump",1.6256
"Washington",1995,"Boys","100m",10.66
"Washington",1995,"Boys","1600m",248.51
"Washington",1995,"Boys","800m",113.39
"Washington",1995,"Boys","High Jump",2.0066
"Washington",1995,"Boys","Pole Vault",4.3434
"Washington",1995,"Girls","100m",11.93
"Washington",1995,"Girls","1600m",303.69
"Washington",1995,"Girls","800m",132.7
"Washington",1995,"Girls","High Jump",1.6256
"Washington",1996,"Boys","100m",10.69
"Washington",1996,"Boys","1600m",250.1
"Washington",1996,"Boys","800m",112.22
"Washington",1996,"Boys","High Jump",1.9812
"Washington",1996,"Boys","Pole Vault",4.4196
"Washington",1996,"Girls","100m",11.92
"Washington",1996,"Girls","1600m",292.63
"Washington",1996,"Girls","800m",130.27
"Washington",1996,"Girls","High Jump",1.6256
"Washington",1997,"Boys","100m",10.35
"Washington",1997,"Boys","1600m",247.43
"Washington",1997,"Boys","800m",110.96
"Washington",1997,"Boys","High Jump",1.8542
"Washington",1997,"Boys","Pole Vault",4.2672
"Washington",1997,"Girls","100m",12.13
"Washington",1997,"Girls","1600m",290.78
"Washington",1997,"Girls","800m",130.15
"Washington",1997,"Girls","High Jump",1.5748
"Washington",1998,"Boys","100m",10.75
"Washington",1998,"Boys","1600m",253.19
"Washington",1998,"Boys","800m",112.79
"Washington",1998,"Boys","High Jump",1.8796
"Washington",1998,"Boys","Pole Vault",3.81
"Washington",1998,"Girls","100m",11.95
"Washington",1998,"Girls","1600m",298.83
"Washington",1998,"Girls","800m",133.7
"Washington",1998,"Girls","High Jump",1.6256
"Washington",1999,"Boys","100m",10.71
"Washington",1999,"Boys","1600m",249.88
"Washington",1999,"Boys","800m",113.36
"Washington",1999,"Boys","High Jump",1.9558
"Washington",1999,"Boys","Pole Vault",4.0386
"Washington",1999,"Girls","100m",12.2
"Washington",1999,"Girls","1600m",304.41
"Washington",1999,"Girls","800m",133.11
"Washington",1999,"Girls","High Jump",1.524
"Washington",2000,"Boys","100m",10.43
"Washington",2000,"Boys","1600m",252.55
"Washington",2000,"Boys","800m",112.35
"Washington",2000,"Boys","High Jump",1.9304
"Washington",2000,"Boys","Pole Vault",4.4196
"Washington",2000,"Girls","100m",12.01
"Washington",2000,"Girls","1600m",298.44
"Washington",2000,"Girls","800m",131.82
"Washington",2000,"Girls","High Jump",1.524
"Washington",2000,"Girls","Pole Vault",2.8448
"Washington",2001,"Boys","100m",10.76
"Washington",2001,"Boys","1600m",248.56
"Washington",2001,"Boys","800m",111.26
"Washington",2001,"Boys","High Jump",1.8796
"Washington",2001,"Boys","Pole Vault",3.9624
"Washington",2001,"Girls","100m",11.79
"Washington",2001,"Girls","1600m",293.72
"Washington",2001,"Girls","800m",132.48
"Washington",2001,"Girls","High Jump",1.5748
"Washington",2001,"Girls","Pole Vault",2.667
"Washington",2002,"Boys","100m",10.81
"Washington",2002,"Boys","1600m",250.2
"Washington",2002,"Boys","800m",110.5
"Washington",2002,"Boys","High Jump",1.9558
"Washington",2002,"Boys","Pole Vault",4.1148
"Washington",2002,"Girls","100m",11.88
"Washington",2002,"Girls","1600m",301.56
"Washington",2002,"Girls","800m",132.48
"Washington",2002,"Girls","High Jump",1.5748
"Washington",2002,"Girls","Pole Vault",3.048
"Washington",2003,"Boys","100m",10.74
"Washington",2003,"Boys","1600m",245.09
"Washington",2003,"Boys","800m",111.46
"Washington",2003,"Boys","High Jump",1.8796
"Washington",2003,"Boys","Pole Vault",4.1148
"Washington",2003,"Girls","100m",12.25
"Washington",2003,"Girls","1600m",292.48
"Washington",2003,"Girls","800m",132.43
"Washington",2003,"Girls","High Jump",1.524
"Washington",2003,"Girls","Pole Vault",2.9718
"Washington",2004,"Boys","100m",10.88
"Washington",2004,"Boys","1600m",250.72
"Washington",2004,"Boys","800m",110.43
"Washington",2004,"Boys","High Jump",1.8796
"Washington",2004,"Boys","Pole Vault",3.81
"Washington",2004,"Girls","100m",12.04
"Washington",2004,"Girls","1600m",287.71
"Washington",2004,"Girls","800m",130.44
"Washington",2004,"Girls","High Jump",1.524
"Washington",2004,"Girls","Pole Vault",2.7432
"Washington",2005,"Boys","100m",11
"Washington",2005,"Boys","1600m",253.11
"Washington",2005,"Boys","800m",113.48
"Washington",2005,"Boys","High Jump",1.8796
"Washington",2005,"Boys","Pole Vault",3.81
"Washington",2005,"Girls","100m",11.79
"Washington",2005,"Girls","1600m",282.28
"Washington",2005,"Girls","800m",128.61
"Washington",2005,"Girls","High Jump",1.5748
"Washington",2005,"Girls","Pole Vault",2.9718
"Washington",2006,"Boys","100m",10.71
"Washington",2006,"Boys","1600m",255.15
"Washington",2006,"Boys","800m",112.01
"Washington",2006,"Boys","High Jump",1.8796
"Washington",2006,"Boys","Pole Vault",3.8862
"Washington",2006,"Girls","100m",11.89
"Washington",2006,"Girls","1600m",286.58
"Washington",2006,"Girls","800m",129.72
"Washington",2006,"Girls","High Jump",1.5748
"Washington",2006,"Girls","Pole Vault",3.2004
"Washington",2007,"Boys","100m",10.9
"Washington",2007,"Boys","1600m",250.7
"Washington",2007,"Boys","800m",112.65
"Washington",2007,"Boys","High Jump",1.8796
"Washington",2007,"Boys","Pole Vault",3.3528
"Washington",2007,"Girls","100m",12.15
"Washington",2007,"Girls","1600m",291.05
"Washington",2007,"Girls","800m",131.04
"Washington",2007,"Girls","High Jump",1.524
"Washington",2007,"Girls","Pole Vault",2.5908
"Washington",2008,"Boys","100m",10.73
"Washington",2008,"Boys","1600m",253.72
"Washington",2008,"Boys","800m",112.53
"Washington",2008,"Boys","High Jump",1.8796
"Washington",2008,"Boys","Pole Vault",3.81
"Washington",2008,"Girls","100m",11.9
"Washington",2008,"Girls","1600m",296.44
"Washington",2008,"Girls","800m",133.86
"Washington",2008,"Girls","High Jump",1.5748
"Washington",2008,"Girls","Pole Vault",2.8956
"Washington",2009,"Boys","100m",10.6
"Washington",2009,"Boys","1600m",253.71
"Washington",2009,"Boys","800m",112.57
"Washington",2009,"Boys","High Jump",1.8796
"Washington",2009,"Boys","Pole Vault",3.8862
"Washington",2009,"Girls","100m",11.63
"Washington",2009,"Girls","1600m",296.35
"Washington",2009,"Girls","800m",131.37
"Washington",2009,"Girls","High Jump",1.4986
"Washington",2009,"Girls","Pole Vault",2.667
"Washington",2010,"Boys","100m",11.19
"Washington",2010,"Boys","1600m",249.67
"Washington",2010,"Boys","800m",113.69
"Washington",2010,"Boys","High Jump",1.778
"Washington",2010,"Boys","Pole Vault",3.3528
"Washington",2010,"Girls","100m",12.5
"Washington",2010,"Girls","1600m",290.02
"Washington",2010,"Girls","800m",131.95
"Washington",2010,"Girls","High Jump",1.5748
"Washington",2010,"Girls","Pole Vault",2.7432
"Washington",2011,"Boys","100m",10.71
"Washington",2011,"Boys","1600m",252.27
"Washington",2011,"Boys","800m",110.06
"Washington",2011,"Boys","High Jump",1.8288
"Washington",2011,"Boys","Pole Vault",3.5052
"Washington",2011,"Girls","100m",11.97
"Washington",2011,"Girls","1600m",286.56
"Washington",2011,"Girls","800m",130.28
"Washington",2011,"Girls","High Jump",1.524
"Washington",2011,"Girls","Pole Vault",2.8194
"Washington",2012,"Boys","100m",10.68
"Washington",2012,"Boys","1600m",244.77
"Washington",2012,"Boys","800m",109.87
"Washington",2012,"Boys","High Jump",1.8796
"Washington",2012,"Boys","Pole Vault",3.8862
"Washington",2012,"Girls","100m",12.1
"Washington",2012,"Girls","1600m",290.2
"Washington",2012,"Girls","800m",130.32
"Washington",2012,"Girls","High Jump",1.524
"Washington",2012,"Girls","Pole Vault",2.4384
"Washington",2013,"Boys","100m",10.71
"Washington",2013,"Boys","1600m",251.85
"Washington",2013,"Boys","800m",111.82
"Washington",2013,"Boys","High Jump",1.9558
"Washington",2013,"Boys","Pole Vault",3.9624
"Washington",2013,"Girls","100m",11.96
"Washington",2013,"Girls","1600m",279.25
"Washington",2013,"Girls","800m",128.17
"Washington",2013,"Girls","High Jump",1.524
"Washington",2013,"Girls","Pole Vault",2.5908
"Washington",2014,"Boys","100m",10.61
"Washington",2014,"Boys","1600m",247.32
"Washington",2014,"Boys","800m",111.75
"Washington",2014,"Boys","High Jump",1.8796
"Washington",2014,"Boys","Pole Vault",3.6576
"Washington",2014,"Girls","100m",11.96
"Washington",2014,"Girls","1600m",273.29
"Washington",2014,"Girls","800m",124.1
"Washington",2014,"Girls","High Jump",1.524
"Washington",2014,"Girls","Pole Vault",2.5908
"Washington",2015,"Boys","100m",10.8
"Washington",2015,"Boys","1600m",252.14
"Washington",2015,"Boys","800m",112.61
"Washington",2015,"Boys","High Jump",1.8796
"Washington",2015,"Boys","Pole Vault",3.8862
"Washington",2015,"Girls","100m",12.06
"Washington",2015,"Girls","1600m",287.11
"Washington",2015,"Girls","800m",130.45
"Washington",2015,"Girls","High Jump",1.5494
"Washington",2015,"Girls","Pole Vault",3.1242
"Washington",2016,"Boys","100m",10.98
"Washington",2016,"Boys","1600m",247.68
"Washington",2016,"Boys","800m",113.62
"Washington",2016,"Boys","High Jump",1.8796
"Washington",2016,"Boys","Pole Vault",3.6576
"Washington",2016,"Girls","100m",12.17
"Washington",2016,"Girls","1600m",286.8
"Washington",2016,"Girls","800m",132.13
